url_core,party_short,N_url,N,rel_party,rel_core,rel_core_centered
zueriost,SVP,29,1,0.000113752701626664,0.0250713838900918,0.112821227505413
actionsprout,Misc.,43,0,0,0,0
actionsprout,BDP,43,1,0.000476190476190476,0.147744608785844,0.520606342442037
actionsprout,EVP,43,0,0,0,0
actionsprout,GLP,43,0,0,0,0
actionsprout,CVP,43,1,0.000110497237569061,0.0342832793867704,0.154274757240467
actionsprout,GPS,43,4,0.000434782608695652,0.134897251500118,0.513379703968817
actionsprout,FDP,43,0,0,0,0
actionsprout,SP,43,37,0.00220159466857075,0.683074860327268,0.821729608934088
actionsprout,SVP,43,0,0,0,0
bazonline,Misc.,408,10,0.00222419928825623,0.0393349221716668,0.177007149772501
bazonline,BDP,408,11,0.00523809523809524,0.0926356148058074,0.416860266626133
bazonline,EVP,408,1,0.00276243093922652,0.0488535386971862,0.219840924137338
bazonline,GLP,408,39,0.00485436893203884,0.0858494223707835,0.386322400668526
bazonline,CVP,408,33,0.00364640883977901,0.0644866710802858,0.290190019861286
bazonline,GPS,408,12,0.00130434782608696,0.0230673665326714,0.103803149397021
bazonline,FDP,408,67,0.0115736742097081,0.204680208595881,0.552632617335183
bazonline,SP,408,33,0.00196358443413067,0.0347259534259542,0.156266790416794
bazonline,SVP,408,202,0.0229780457285861,0.406366302319764,0.666081045054867
sbi-nein,Misc.,1,0,0,0,0
sbi-nein,BDP,1,0,0,0,0
sbi-nein,EVP,1,0,0,0,0
sbi-nein,GLP,1,0,0,0,0
sbi-nein,CVP,1,0,0,0,0
sbi-nein,GPS,1,0,0,0,0
sbi-nein,FDP,1,0,0,0,0
sbi-nein,SP,1,1,5.95025586100202e-05,1,1
sbi-nein,SVP,1,0,0,0,0
mailchi,Misc.,96,1,0.000222419928825623,0.0194876579285931,0.087694460678669
mailchi,BDP,96,0,0,0,0
mailchi,EVP,96,0,0,0,0
mailchi,GLP,96,31,0.00385860094597959,0.338077148550609,0.627668396059718
mailchi,CVP,96,27,0.00298342541436464,0.261397322792019,0.584535994070511
mailchi,GPS,96,5,0.000543478260869565,0.0476176685037797,0.214279508267009
mailchi,FDP,96,12,0.00207289687338055,0.181619989732848,0.539661244224727
mailchi,SP,96,10,0.000595025586100202,0.0521340652427434,0.234603293592345
mailchi,SVP,96,10,0.00113752701626664,0.099666147249408,0.448497662622336
palliativ-schulung,Misc.,1,0,0,0,0
palliativ-schulung,BDP,1,0,0,0,0
palliativ-schulung,EVP,1,0,0,0,0
palliativ-schulung,GLP,1,0,0,0,0
palliativ-schulung,CVP,1,0,0,0,0
palliativ-schulung,GPS,1,0,0,0,0
palliativ-schulung,FDP,1,0,0,0,0
palliativ-schulung,SP,1,1,5.95025586100202e-05,1,1
palliativ-schulung,SVP,1,0,0,0,0
reichen-bonus-nein,Misc.,2,0,0,0,0
reichen-bonus-nein,BDP,2,0,0,0,0
reichen-bonus-nein,EVP,2,0,0,0,0
reichen-bonus-nein,GLP,2,0,0,0,0
reichen-bonus-nein,CVP,2,0,0,0,0
reichen-bonus-nein,GPS,2,0,0,0,0
reichen-bonus-nein,FDP,2,0,0,0,0
reichen-bonus-nein,SP,2,2,0.00011900511722004,1,1
reichen-bonus-nein,SVP,2,0,0,0,0
twitter,Misc.,12784,263,0.0584964412811388,0.0384677443471387,0.173104849562124
twitter,BDP,12784,351,0.167142857142857,0.109914527400402,0.49461537330181
twitter,EVP,12784,46,0.12707182320442,0.0835634835503837,0.376035675976727
twitter,GLP,12784,1952,0.242967388598457,0.159777367385098,0.527374769154118
twitter,CVP,12784,1545,0.170718232044199,0.112265723552472,0.500649469498266
twitter,GPS,12784,1944,0.211304347826087,0.138955489489472,0.515662462837828
twitter,FDP,12784,1001,0.172914147521161,0.11370977576019,0.501461748865107
twitter,SP,12784,5093,0.303046531000833,0.199285909100013,0.549598323868757
twitter,SVP,12784,589,0.0670003412581049,0.0440599794148306,0.198269907366738
wirtschaftsdemokratie,Misc.,3,0,0,0,0
wirtschaftsdemokratie,BDP,3,0,0,0,0
wirtschaftsdemokratie,EVP,3,0,0,0,0
wirtschaftsdemokratie,GLP,3,0,0,0,0
wirtschaftsdemokratie,CVP,3,0,0,0,0
wirtschaftsdemokratie,GPS,3,0,0,0,0
wirtschaftsdemokratie,FDP,3,0,0,0,0
wirtschaftsdemokratie,SP,3,3,0.000178507675830061,1,1
wirtschaftsdemokratie,SVP,3,0,0,0,0
24heures,Misc.,231,0,0,0,0
24heures,BDP,231,6,0.00285714285714286,0.108721984592184,0.489248930664826
24heures,EVP,231,0,0,0,0
24heures,GLP,231,47,0.00585013691809808,0.222613473555068,0.562720078874726
24heures,CVP,231,3,0.000331491712707182,0.0126141529084854,0.0567636880881842
24heures,GPS,231,53,0.00576086956521739,0.2192166102375,0.560809343258594
24heures,FDP,231,32,0.00552772499568146,0.210344831133608,0.555818967512654
24heures,SP,231,79,0.0047007021301916,0.178874382599897,0.538116840212442
24heures,SVP,231,11,0.0012512797178933,0.0476145649732575,0.214265542379659
aargauerzeitung,Misc.,1600,10,0.00222419928825623,0.00435867777542211,0.0196140499893995
aargauerzeitung,BDP,1600,56,0.0266666666666667,0.0522576407421275,0.235159383339574
aargauerzeitung,EVP,1600,123,0.339779005524862,0.665851845091334,0.812041662863875
aargauerzeitung,GLP,1600,148,0.0184217077420961,0.0361003119391097,0.162451403725994
aargauerzeitung,CVP,1600,154,0.0170165745856354,0.0333467265509156,0.15006026947912
aargauerzeitung,GPS,1600,247,0.0268478260869565,0.0526126518884734,0.23675693349813
aargauerzeitung,FDP,1600,114,0.0196925202971152,0.0385906744122638,0.173658034855187
aargauerzeitung,SP,1600,469,0.0279066999880995,0.0546876863353663,0.246094588509148
aargauerzeitung,SVP,1600,279,0.0317370037538392,0.0621937852649879,0.279872033692445
blickamabend,Misc.,29,0,0,0,0
blickamabend,BDP,29,0,0,0,0
blickamabend,EVP,29,0,0,0,0
blickamabend,GLP,29,3,0.000373412994772218,0.116840395380747,0.50322272240167
blickamabend,CVP,29,0,0,0,0
blickamabend,GPS,29,9,0.000978260869565217,0.306096435811605,0.609679245144028
blickamabend,FDP,29,4,0.000690965624460183,0.216202161913726,0.559113716076471
blickamabend,SP,29,6,0.000357015351660121,0.111709596154816,0.500336647837084
blickamabend,SVP,29,7,0.000796268911386645,0.249151410739106,0.577647668540747
buzzfeednews,Misc.,2,0,0,0,0
buzzfeednews,BDP,2,0,0,0,0
buzzfeednews,EVP,2,0,0,0,0
buzzfeednews,GLP,2,0,0,0,0
buzzfeednews,CVP,2,0,0,0,0
buzzfeednews,GPS,2,0,0,0,0
buzzfeednews,FDP,2,0,0,0,0
buzzfeednews,SP,2,2,0.00011900511722004,1,1
buzzfeednews,SVP,2,0,0,0,0
caritas,Misc.,6,0,0,0,0
caritas,BDP,6,0,0,0,0
caritas,EVP,6,0,0,0,0
caritas,GLP,6,1,0.000124470998257406,0.26417042570197,0.586095864457358
caritas,CVP,6,0,0,0,0
caritas,GPS,6,1,0.000108695652173913,0.230689695661916,0.567262953809828
caritas,FDP,6,0,0,0,0
caritas,SP,6,4,0.000238010234440081,0.505139878636113,0.721641181732814
caritas,SVP,6,0,0,0,0
cash,Misc.,23,0,0,0,0
cash,BDP,23,3,0.00142857142857143,0.403721238695577,0.664593196766262
cash,EVP,23,0,0,0,0
cash,GLP,23,2,0.000248941996514812,0.070352219837417,0.316584989268377
cash,CVP,23,1,0.000110497237569061,0.0312270571366745,0.140521757115035
cash,GPS,23,5,0.000543478260869565,0.153589601677665,0.523894150943687
cash,FDP,23,1,0.000172741406115046,0.0488175621155474,0.219679029519963
cash,SP,23,4,0.000238010234440081,0.067262850669262,0.302682828011679
cash,SVP,23,7,0.000796268911386645,0.225029469867857,0.564079076800669
cvp,Misc.,239,0,0,0,0
cvp,BDP,239,0,0,0,0
cvp,EVP,239,0,0,0,0
cvp,GLP,239,3,0.000373412994772218,0.014227977463166,0.064025898584247
cvp,CVP,239,231,0.025524861878453,0.972561653293793,0.984565929977758
cvp,GPS,239,1,0.000108695652173913,0.00414157865721289,0.018637103957458
cvp,FDP,239,0,0,0,0
cvp,SP,239,4,0.000238010234440081,0.00906879058582852,0.0408095576362284
cvp,SVP,239,0,0,0,0
derbund,Misc.,487,4,0.000889679715302491,0.00925468992159341,0.0416461046471704
derbund,BDP,487,18,0.00857142857142857,0.0891623269017514,0.401230471057881
derbund,EVP,487,14,0.0386740331491713,0.402297791729818,0.663792507848022
derbund,GLP,487,99,0.0123226288274832,0.128183330310584,0.509603123299703
derbund,CVP,487,23,0.0025414364640884,0.0264367120279594,0.118965204125817
derbund,GPS,487,116,0.0126086956521739,0.131159075080113,0.511276979732563
derbund,FDP,487,54,0.00932803593021247,0.0970327620454368,0.436647429204466
derbund,SP,487,127,0.00755682494347257,0.0786081445274079,0.353736650373335
derbund,SVP,487,32,0.00364008645205324,0.0378651674553375,0.170393253549019
dw,Misc.,7,0,0,0,0
dw,BDP,7,0,0,0,0
dw,EVP,7,0,0,0,0
dw,GLP,7,0,0,0,0
dw,CVP,7,2,0.000220994475138122,0.385843065170003,0.654536724158127
dw,GPS,7,0,0,0,0
dw,FDP,7,0,0,0,0
dw,SP,7,4,0.000238010234440081,0.415551557751818,0.671247751235398
dw,SVP,7,1,0.000113752701626664,0.198605377078178,0.549215524606475
evenement,Misc.,1,0,0,0,0
evenement,BDP,1,0,0,0,0
evenement,EVP,1,0,0,0,0
evenement,GLP,1,0,0,0,0
evenement,CVP,1,0,0,0,0
evenement,GPS,1,0,0,0,0
evenement,FDP,1,0,0,0,0
evenement,SP,1,1,5.95025586100202e-05,1,1
evenement,SVP,1,0,0,0,0
grenchnertagblatt,Misc.,6,0,0,0,0
grenchnertagblatt,BDP,6,1,0.000476190476190476,0.514056050833428,0.726656528593803
grenchnertagblatt,EVP,6,0,0,0,0
grenchnertagblatt,GLP,6,0,0,0,0
grenchnertagblatt,CVP,6,0,0,0,0
grenchnertagblatt,GPS,6,2,0.000217391304347826,0.234677762337,0.569506241314562
grenchnertagblatt,FDP,6,0,0,0,0
grenchnertagblatt,SP,6,2,0.00011900511722004,0.128468131232917,0.509763323818516
grenchnertagblatt,SVP,6,1,0.000113752701626664,0.122798055596656,0.506573906273119
loisurlesjeuxdargent-oui,Misc.,2,0,0,0,0
loisurlesjeuxdargent-oui,BDP,2,0,0,0,0
loisurlesjeuxdargent-oui,EVP,2,0,0,0,0
loisurlesjeuxdargent-oui,GLP,2,0,0,0,0
loisurlesjeuxdargent-oui,CVP,2,0,0,0,0
loisurlesjeuxdargent-oui,GPS,2,0,0,0,0
loisurlesjeuxdargent-oui,FDP,2,0,0,0,0
loisurlesjeuxdargent-oui,SP,2,2,0.00011900511722004,1,1
loisurlesjeuxdargent-oui,SVP,2,0,0,0,0
nau,Misc.,308,2,0.000444839857651246,0.00910184101668383,0.0409582845750772
nau,BDP,308,16,0.00761904761904762,0.155892865565754,0.525189736880737
nau,EVP,308,4,0.0110497237569061,0.226087719397848,0.56467434216129
nau,GLP,308,17,0.0021160069703759,0.0432954887096825,0.194829699193571
nau,CVP,308,64,0.00707182320441989,0.144696140414623,0.518891578983225
nau,GPS,308,41,0.00445652173913043,0.0911846176984473,0.410330779643013
nau,FDP,308,25,0.00431853515287614,0.088361282628715,0.397625771829218
nau,SP,308,74,0.0044031893371415,0.0900933866956675,0.405420240130504
nau,SVP,308,65,0.00739392560573314,0.151286657872579,0.522598745053326
republik,Misc.,179,5,0.00111209964412811,0.0544930159521398,0.245218571784629
republik,BDP,179,11,0.00523809523809524,0.256667294945621,0.581875353406912
republik,EVP,179,0,0,0,0
republik,GLP,179,16,0.0019915359721185,0.0975855015069238,0.439134756781157
republik,CVP,179,7,0.000773480662983425,0.0379006452606794,0.170552903673057
republik,GPS,179,42,0.00456521739130435,0.223696199745097,0.563329112356617
republik,FDP,179,6,0.00103644843669027,0.0507860977137648,0.228537439711942
republik,SP,179,88,0.00523622515768178,0.256575660781057,0.581823809189344
republik,SVP,179,4,0.000455010806506655,0.0222955840947169,0.100330128426226
sbk,Misc.,3,1,0.000222419928825623,0.651445848515389,0.803938289789906
sbk,BDP,3,0,0,0,0
sbk,EVP,3,0,0,0,0
sbk,GLP,3,0,0,0,0
sbk,CVP,3,0,0,0,0
sbk,GPS,3,0,0,0,0
sbk,FDP,3,0,0,0,0
sbk,SP,3,2,0.00011900511722004,0.348554151484611,0.633561710210094
sbk,SVP,3,0,0,0,0
suedostschweiz,Misc.,154,1,0.000222419928825623,0.00609071408604943,0.0274082133872224
suedostschweiz,BDP,154,45,0.0214285714285714,0.586796797090248,0.767573198363265
suedostschweiz,EVP,154,1,0.00276243093922652,0.0756459959416526,0.340406981737437
suedostschweiz,GLP,154,8,0.000995767986059248,0.0272679616936801,0.12270582762156
suedostschweiz,CVP,154,86,0.00950276243093923,0.260222226039285,0.583875002147098
suedostschweiz,GPS,154,1,0.000108695652173913,0.00297650549248677,0.0133942747161904
suedostschweiz,FDP,154,5,0.000863707030575229,0.0236516242277408,0.106432309024833
suedostschweiz,SP,154,3,0.000178507675830061,0.00488822751354485,0.0219970238109518
suedostschweiz,SVP,154,4,0.000455010806506655,0.0124599479153126,0.0560697656189066
woz,Misc.,140,5,0.00111209964412811,0.0933787410577609,0.420204334759924
woz,BDP,140,0,0,0,0
woz,EVP,140,0,0,0,0
woz,GLP,140,5,0.00062235499128703,0.052256761239195,0.235155425576378
woz,CVP,140,2,0.000220994475138122,0.0185560583335113,0.0835022625008008
woz,GPS,140,34,0.00369565217391304,0.310309736370729,0.612049226708535
woz,FDP,140,3,0.000518224218345137,0.0435132996851642,0.195809848583239
woz,SP,140,85,0.00505771748185172,0.424677135340163,0.676380888628842
woz,SVP,140,6,0.000682516209759982,0.0573082679734764,0.257887205880644
youtube,Misc.,1312,13,0.0028914590747331,0.0173377109192202,0.078019699136491
youtube,BDP,1312,31,0.0147619047619048,0.0885150475119867,0.39831771380394
youtube,EVP,1312,4,0.0110497237569061,0.0662561396454008,0.298152628404304
youtube,GLP,1312,232,0.0288772715957182,0.173153336817879,0.534898751960057
youtube,CVP,1312,96,0.0106077348066298,0.0636058940595848,0.286226523268132
youtube,GPS,1312,162,0.0176086956521739,0.105584919928394,0.475132139677772
youtube,FDP,1312,134,0.0231473484194161,0.138795682411431,0.51557257135643
youtube,SP,1312,276,0.0164227061763656,0.0984735127967882,0.443130807585547
youtube,SVP,1312,364,0.0414059833921056,0.248277755909316,0.57715623769899
zweimal-ja,Misc.,15,0,0,0,0
zweimal-ja,BDP,15,0,0,0,0
zweimal-ja,EVP,15,1,0.00276243093922652,0.737307066520324,0.852235224917682
zweimal-ja,GLP,15,0,0,0,0
zweimal-ja,CVP,15,2,0.000220994475138122,0.0589845653216259,0.265430543947317
zweimal-ja,GPS,15,1,0.000108695652173913,0.0290114302261258,0.130551436017566
zweimal-ja,FDP,15,0,0,0,0
zweimal-ja,SP,15,11,0.000654528144710223,0.174696937931925,0.535767027586708
zweimal-ja,SVP,15,0,0,0,0
msn,Misc.,19,1,0.000222419928825623,0.0977264190665424,0.439768885799441
msn,BDP,19,0,0,0,0
msn,EVP,19,0,0,0,0
msn,GLP,19,2,0.000248941996514812,0.109379631596509,0.492208342184288
msn,CVP,19,3,0.000331491712707182,0.145650159156853,0.51942821452573
msn,GPS,19,3,0.000326086956521739,0.143275428301035,0.518092428419332
msn,FDP,19,2,0.000345482812230092,0.151797540204932,0.522886116365274
msn,SP,19,2,0.00011900511722004,0.052288228028463,0.235297026128084
msn,SVP,19,6,0.000682516209759982,0.299882593645666,0.606183958925687
aee-kongress,Misc.,1,0,0,0,0
aee-kongress,BDP,1,0,0,0,0
aee-kongress,EVP,1,0,0,0,0
aee-kongress,GLP,1,1,0.000124470998257406,1,1
aee-kongress,CVP,1,0,0,0,0
aee-kongress,GPS,1,0,0,0,0
aee-kongress,FDP,1,0,0,0,0
aee-kongress,SP,1,0,0,0,0
aee-kongress,SVP,1,0,0,0,0
barbaraschaffner,Misc.,41,0,0,0,0
barbaraschaffner,BDP,41,0,0,0,0
barbaraschaffner,EVP,41,0,0,0,0
barbaraschaffner,GLP,41,39,0.00485436893203884,0.966511505769656,0.981162721995432
barbaraschaffner,CVP,41,0,0,0,0
barbaraschaffner,GPS,41,1,0.000108695652173913,0.021641453281364,0.0973865397661382
barbaraschaffner,FDP,41,0,0,0,0
barbaraschaffner,SP,41,1,5.95025586100202e-05,0.0118470409489795,0.0533116842704077
barbaraschaffner,SVP,41,0,0,0,0
zentralplus,Misc.,96,2,0.000444839857651246,0.0370667139001716,0.166800212550772
zentralplus,BDP,96,2,0.000952380952380952,0.079358069378653,0.357111312203939
zentralplus,EVP,96,0,0,0,0
zentralplus,GLP,96,26,0.00323624595469256,0.269663342548821,0.589185630183712
zentralplus,CVP,96,4,0.000441988950276243,0.0368291592696511,0.16573121671343
zentralplus,GPS,96,27,0.00293478260869565,0.244543615965741,0.575055783980729
zentralplus,FDP,96,2,0.000345482812230092,0.0287876914311922,0.129544611440365
zentralplus,SP,96,2,0.00011900511722004,0.00991621716620084,0.0446229772479038
zentralplus,SVP,96,31,0.00352633375042657,0.29383519033957,0.602782294566008
bit,Misc.,74,2,0.000444839857651246,0.0366593953194081,0.164967278937337
bit,BDP,74,0,0,0,0
bit,EVP,74,2,0.00552486187845304,0.455305639105135,0.693609421996639
bit,GLP,74,6,0.000746825989544436,0.0615461692890437,0.276957761800697
bit,CVP,74,3,0.000331491712707182,0.0273183383463081,0.122932522558387
bit,GPS,74,17,0.00184782608695652,0.152279940383315,0.523157466465615
bit,FDP,74,5,0.000863707030575229,0.0711783733615733,0.32030268012708
bit,SP,74,38,0.00226109722718077,0.18633774757617,0.542314983011596
bit,SVP,74,1,0.000113752701626664,0.00937439661904556,0.042184784785705
swisscleantech,Misc.,12,0,0,0,0
swisscleantech,BDP,12,0,0,0,0
swisscleantech,EVP,12,0,0,0,0
swisscleantech,GLP,12,7,0.000871296987801842,0.638040695349628,0.796397891134166
swisscleantech,CVP,12,0,0,0,0
swisscleantech,GPS,12,4,0.000434782608695652,0.31838626996515,0.616592276855397
swisscleantech,FDP,12,0,0,0,0
swisscleantech,SP,12,1,5.95025586100202e-05,0.0435730346852222,0.1960786560835
swisscleantech,SVP,12,0,0,0,0
aeesuisse,Misc.,8,0,0,0,0
aeesuisse,BDP,8,0,0,0,0
aeesuisse,EVP,8,0,0,0,0
aeesuisse,GLP,8,5,0.00062235499128703,0.732134314093064,0.849325551677349
aeesuisse,CVP,8,0,0,0,0
aeesuisse,GPS,8,1,0.000108695652173913,0.127868849552689,0.509426227873387
aeesuisse,FDP,8,0,0,0,0
aeesuisse,SP,8,2,0.00011900511722004,0.139996836354247,0.516248220449264
aeesuisse,SVP,8,0,0,0,0
amnesty,Misc.,64,3,0.000667259786476868,0.114014749506483,0.501633296597397
amnesty,BDP,64,0,0,0,0
amnesty,EVP,64,0,0,0,0
amnesty,GLP,64,7,0.000871296987801842,0.148878607437891,0.521244216683814
amnesty,CVP,64,2,0.000220994475138122,0.0377613490814843,0.169926070866679
amnesty,GPS,64,18,0.00195652173913044,0.334311074205097,0.625549979240367
amnesty,FDP,64,1,0.000172741406115046,0.0295163421305435,0.132823539587446
amnesty,SP,64,33,0.00196358443413067,0.335517877638501,0.626228806171657
amnesty,SVP,64,0,0,0,0
gruene,Misc.,247,16,0.00355871886120996,0.11344889307057,0.501315002352196
gruene,BDP,247,0,0,0,0
gruene,EVP,247,1,0.00276243093922652,0.0880639197591996,0.396287638916398
gruene,GLP,247,3,0.000373412994772218,0.011904084747136,0.0535683813621121
gruene,CVP,247,0,0,0,0
gruene,GPS,247,227,0.0246739130434783,0.786583102423094,0.879952995112991
gruene,FDP,247,0,0,0,0
gruene,SP,247,0,0,0,0
gruene,SVP,247,0,0,0,0
wwf,Misc.,31,0,0,0,0
wwf,BDP,31,0,0,0,0
wwf,EVP,31,0,0,0,0
wwf,GLP,31,8,0.000995767986059248,0.342724084113685,0.630282297313948
wwf,CVP,31,0,0,0,0
wwf,GPS,31,11,0.00119565217391304,0.411520356106831,0.668980200310092
wwf,FDP,31,0,0,0,0
wwf,SP,31,12,0.000714030703320243,0.245755559779484,0.57573750237596
wwf,SVP,31,0,0,0,0
grunliberale,Misc.,177,0,0,0,0
grunliberale,BDP,177,0,0,0,0
grunliberale,EVP,177,0,0,0,0
grunliberale,GLP,177,176,0.0219068956933035,0.995062787527793,0.997222817984383
grunliberale,CVP,177,0,0,0,0
grunliberale,GPS,177,1,0.000108695652173913,0.00493721247220744,0.0222174561249335
grunliberale,FDP,177,0,0,0,0
grunliberale,SP,177,0,0,0,0
grunliberale,SVP,177,0,0,0,0
bloomberg,Misc.,35,0,0,0,0
bloomberg,BDP,35,0,0,0,0
bloomberg,EVP,35,0,0,0,0
bloomberg,GLP,35,9,0.00112023898431665,0.322774581456881,0.619060702069495
bloomberg,CVP,35,3,0.000331491712707182,0.0955127435515499,0.429807345981975
bloomberg,GPS,35,2,0.000217391304347826,0.0626369803725744,0.281866411676585
bloomberg,FDP,35,2,0.000345482812230092,0.099544000592103,0.447948002664463
bloomberg,SP,35,13,0.000773533261930263,0.222878223627273,0.562869000790341
bloomberg,SVP,35,6,0.000682516209759982,0.196653470399619,0.548117577099786
sciencealert,Misc.,1,0,0,0,0
sciencealert,BDP,1,0,0,0,0
sciencealert,EVP,1,0,0,0,0
sciencealert,GLP,1,1,0.000124470998257406,1,1
sciencealert,CVP,1,0,0,0,0
sciencealert,GPS,1,0,0,0,0
sciencealert,FDP,1,0,0,0,0
sciencealert,SP,1,0,0,0,0
sciencealert,SVP,1,0,0,0,0
umweltperspektiven,Misc.,1,0,0,0,0
umweltperspektiven,BDP,1,0,0,0,0
umweltperspektiven,EVP,1,0,0,0,0
umweltperspektiven,GLP,1,1,0.000124470998257406,1,1
umweltperspektiven,CVP,1,0,0,0,0
umweltperspektiven,GPS,1,0,0,0,0
umweltperspektiven,FDP,1,0,0,0,0
umweltperspektiven,SP,1,0,0,0,0
umweltperspektiven,SVP,1,0,0,0,0
dritte-generation,Misc.,3,0,0,0,0
dritte-generation,BDP,3,0,0,0,0
dritte-generation,EVP,3,0,0,0,0
dritte-generation,GLP,3,1,0.000124470998257406,0.425295843949968,0.676728912221857
dritte-generation,CVP,3,0,0,0,0
dritte-generation,GPS,3,1,0.000108695652173913,0.371394218510222,0.646409247912
dritte-generation,FDP,3,0,0,0,0
dritte-generation,SP,3,1,5.95025586100202e-05,0.20330993753981,0.551861839866143
dritte-generation,SVP,3,0,0,0,0
energeiaplus,Misc.,16,0,0,0,0
energeiaplus,BDP,16,0,0,0,0
energeiaplus,EVP,16,0,0,0,0
energeiaplus,GLP,16,15,0.00186706497386109,0.944124520113504,0.968570042563846
energeiaplus,CVP,16,1,0.000110497237569061,0.0558754798864964,0.251439659489234
energeiaplus,GPS,16,0,0,0,0
energeiaplus,FDP,16,0,0,0,0
energeiaplus,SP,16,0,0,0,0
energeiaplus,SVP,16,0,0,0,0
zuonline,Misc.,31,0,0,0,0
zuonline,BDP,31,0,0,0,0
zuonline,EVP,31,0,0,0,0
zuonline,GLP,31,23,0.00286283295992034,0.817577623323096,0.897387413119241
zuonline,CVP,31,0,0,0,0
zuonline,GPS,31,0,0,0,0
zuonline,FDP,31,0,0,0,0
zuonline,SP,31,5,0.000297512793050101,0.0849647204903238,0.382341242206457
zuonline,SVP,31,3,0.000341258104879991,0.0974576561865804,0.438559452839612
limmattalerzeitung,Misc.,43,1,0.000222419928825623,0.0276396412456648,0.124378385605492
limmattalerzeitung,BDP,43,1,0.000476190476190476,0.0591751557335757,0.266288200801091
limmattalerzeitung,EVP,43,1,0.00276243093922652,0.343281290167152,0.630595725719023
limmattalerzeitung,GLP,43,11,0.00136918098083147,0.170145145313119,0.533206644238629
limmattalerzeitung,CVP,43,5,0.000552486187845304,0.0686562580334303,0.308953161150437
limmattalerzeitung,GPS,43,6,0.000652173913043478,0.0810442350264189,0.364699057618885
